IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References,Distribution,State
Server,,,,7.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6453-1),"The remote host is missing an update for the 'xorg-server, xwayland' package(s) announced via the USN-6453-1 advisory.","
Vulnerable package:   xserver-xorg-core
Installed version:    xserver-xorg-core-2:21.1.7-3ubuntu2
Fixed version:      >=xserver-xorg-core-2:21.1.7-3ubuntu2.1

Vulnerable package:   xwayland
Installed version:    xwayland-2:23.2.0-1
Fixed version:      >=xwayland-2:23.2.0-1ubuntu0.1
",1.3.6.1.4.1.25623.1.1.12.2023.6453.1,"CVE-2023-5367,CVE-2023-5380",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,981d7f4a-58b6-4fc0-9645-691f0fb60646,,Please install the updated package(s).,"'xorg-server, xwayland' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Jan-Niklas Sohn discovered that the X.Org X Server incorrectly handled
prepending values to certain properties. An attacker could possibly use
this issue to cause the X Server to crash, execute arbitrary code, or
escalate privileges. (CVE-2023-5367)

Sri discovered that the X.Org X Server incorrectly handled detroying
windows in certain legacy multi-screen setups. An attacker could possibly
use this issue to cause the X Server to crash, execute arbitrary code, or
escalate privileges. (CVE-2023-5380)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6453-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6453.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0491,DFN-CERT-2024-0012,DFN-CERT-2023-2926,DFN-CERT-2023-2913,DFN-CERT-2023-2625,DFN-CERT-2023-2622,WID-SEC-2023-2749,WID-SEC-2023-2735",,Ubuntu,freshly installed
Server,,,,7.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6555-1),"The remote host is missing an update for the 'xorg-server, xwayland' package(s) announced via the USN-6555-1 advisory.","
Vulnerable package:   xserver-xorg-core
Installed version:    xserver-xorg-core-2:21.1.7-3ubuntu2
Fixed version:      >=xserver-xorg-core-2:21.1.7-3ubuntu2.4

Vulnerable package:   xwayland
Installed version:    xwayland-2:23.2.0-1
Fixed version:      >=xwayland-2:23.2.0-1ubuntu0.3
",1.3.6.1.4.1.25623.1.1.12.2023.6555.1,"CVE-2023-6377,CVE-2023-6478",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,9850599b-e177-4ddb-9d0e-cc78951503a9,,Please install the updated package(s).,"'xorg-server, xwayland' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Jan-Niklas Sohn discovered that the X.Org X Server incorrectly handled XKB
button actions. An attacker could possibly use this issue to cause the X
Server to crash, execute arbitrary code, or escalate privileges.
(CVE-2023-6377)

Jan-Niklas Sohn discovered that the X.Org X Server incorrectly handled
memory when processing the RRChangeOutputProperty and
RRChangeProviderProperty APIs. An attacker could possibly use this issue to
cause the X Server to crash, or obtain sensitive information.
(CVE-2023-6478)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6555-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6555.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0012,DFN-CERT-2023-3115,WID-SEC-2023-3131",,Ubuntu,freshly installed
Laptop,,,,7.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6452-1),The remote host is missing an update for the 'vim' package(s) announced via the USN-6452-1 advisory.,"
Vulnerable package:   vim-tiny
Installed version:    vim-tiny-2:9.0.1672-1ubuntu2
Fixed version:      >=vim-tiny-2:9.0.1672-1ubuntu2.1

Vulnerable package:   xxd
Installed version:    xxd-2:9.0.1672-1ubuntu2
Fixed version:      >=xxd-2:9.0.1672-1ubuntu2.1
",1.3.6.1.4.1.25623.1.1.12.2023.6452.1,"CVE-2023-3896,CVE-2023-4733,CVE-2023-4734,CVE-2023-4735,CVE-2023-4738,CVE-2023-4750,CVE-2023-4751,CVE-2023-4752,CVE-2023-4781,CVE-2023-5344,CVE-2023-5441,CVE-2023-5535",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,1cc3a573-f0c9-4f2b-9818-d2df4981d26e,,Please install the updated package(s).,"'vim' package(s) on Ubuntu 14.04, Ubuntu 16.04, Ubuntu 18.04, Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that Vim could be made to divide by zero. An attacker
could possibly use this issue to cause a denial of service. This issue
only affected Ubuntu 23.04. (CVE-2023-3896)

It was discovered that Vim did not properly manage memory. An attacker
could possibly use this issue to cause a denial of service or execute
arbitrary code. (CVE-2023-4733, CVE-2023-4750)

It was discovered that Vim contained an arithmetic overflow. An attacker
could possibly use this issue to cause a denial of service. This issue
only affected Ubuntu 22.04 LTS, Ubuntu 23.04, and Ubuntu 23.10.
(CVE-2023-4734)

It was discovered that Vim could be made to write out of bounds. An
attacker could possibly use this issue to cause a denial of service or
execute arbitrary code. (CVE-2023-4735, CVE-2023-5344)

It was discovered that Vim could be made to write out of bounds. An
attacker could possibly use this issue to cause a denial of service or
execute arbitrary code. This issue only affected Ubuntu 23.04 and Ubuntu
23.10. (CVE-2023-4738)

It was discovered that Vim could be made to write out of bounds. An
attacker could possibly use this issue to cause a denial of service or
execute arbitrary code. This issue only affected Ubuntu 14.04 LTS, Ubuntu
16.04 LTS, Ubuntu 18.04 LTS, Ubuntu 20.04 LTS, Ubuntu 22.04 LTS, and
Ubuntu 23.04. (CVE-2023-4751)

It was discovered that Vim did not properly manage memory. An attacker
could possibly use this issue to cause a denial of service or execute
arbitrary code. This issue only affected Ubuntu 20.04 LTS, Ubuntu 22.04
LTS, Ubuntu 23.04, and Ubuntu 23.10. (CVE-2023-4752, CVE-2023-5535)

It was discovered that Vim could be made to write out of bounds. An
attacker could possibly use this issue to cause a denial of service or
execute arbitrary code. This issue only affected Ubuntu 20.04 LTS, Ubuntu
22.04 LTS, Ubuntu 23.04, and Ubuntu 23.10. (CVE-2023-4781)

It was discovered that Vim could be made to dereference invalid memory. An
attacker could possibly use this issue to cause a denial of service.
(CVE-2023-5441)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6452-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6452.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0608,DFN-CERT-2023-3094,DFN-CERT-2023-3093,DFN-CERT-2023-3092,DFN-CERT-2023-2966,DFN-CERT-2023-2965,DFN-CERT-2023-2631,DFN-CERT-2023-2630,DFN-CERT-2023-2581,DFN-CERT-2023-2410,DFN-CERT-2023-2371,DFN-CERT-2023-2343,DFN-CERT-2023-2077,WID-SEC-2023-3094,WID-SEC-2023-2753,WID-SEC-2023-2633,WID-SEC-2023-2581,WID-SEC-2023-2542,WID-SEC-2023-2269,WID-SEC-2023-2260,WID-SEC-2023-2249,WID-SEC-2023-1974",,Ubuntu,freshly installed
Server,,,,7.8,High,97,VendorFix,Ubuntu: Security Advisory (USN-6620-1),The remote host is missing an update for the 'glibc' package(s) announced via the USN-6620-1 advisory.,"
Vulnerable package:   libc6
Installed version:    libc6-2.38-1ubuntu6
Fixed version:      >=libc6-2.38-1ubuntu6.1
",1.3.6.1.4.1.25623.1.1.12.2024.6620.1,"CVE-2023-6246,CVE-2023-6779,CVE-2023-6780",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,5f1d8d22-3173-4c30-bc91-7e9c3d825f9d,,Please install the updated package(s).,'glibc' package(s) on Ubuntu 23.10.,"It was discovered that the GNU C Library incorrectly handled the syslog()
function call. A local attacker could use this issue to execute arbitrary
code and possibly escalate privileges.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6620-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6620.1)
Version used: 2024-02-13T04:09:01Z
",,,"DFN-CERT-2024-0269,WID-SEC-2024-0246",,Ubuntu,freshly installed
Server,,,,7.7,High,97,VendorFix,Ubuntu: Security Advisory (USN-6504-1),The remote host is missing an update for the 'tracker-miners' package(s) announced via the USN-6504-1 advisory.,"
Vulnerable package:   tracker-extract
Installed version:    tracker-extract-3.4.3-2
Fixed version:      >=tracker-extract-3.4.6-0ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2023.6504.1,CVE-2023-5557,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,c832b024-9bf3-49fe-a51e-737854077c1f,,Please install the updated package(s).,"'tracker-miners' package(s) on Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that tracker-miners incorrectly handled sandboxing. If a
second security issue was discovered in tracker-miners, an attacker
could possibly use this issue in combination with it to escape the sandbox.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6504-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6504.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2023-2945,WID-SEC-2023-3105",,Ubuntu,freshly installed
Server,,,,7.7,High,97,VendorFix,Ubuntu: Security Advisory (USN-6504-1),The remote host is missing an update for the 'tracker-miners' package(s) announced via the USN-6504-1 advisory.,"
Vulnerable package:   tracker-extract
Installed version:    tracker-extract-3.4.3-2
Fixed version:      >=tracker-extract-3.4.6-0ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2023.6504.1,CVE-2023-5557,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,00feb98f-1034-41d5-9459-e455a497f366,,Please install the updated package(s).,"'tracker-miners' package(s) on Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that tracker-miners incorrectly handled sandboxing. If a
second security issue was discovered in tracker-miners, an attacker
could possibly use this issue in combination with it to escape the sandbox.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6504-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6504.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2023-2945,WID-SEC-2023-3105",,Ubuntu,freshly installed
Desktop,,,,7.7,High,97,VendorFix,Ubuntu: Security Advisory (USN-6504-1),The remote host is missing an update for the 'tracker-miners' package(s) announced via the USN-6504-1 advisory.,"
Vulnerable package:   tracker-extract
Installed version:    tracker-extract-3.4.3-2
Fixed version:      >=tracker-extract-3.4.6-0ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2023.6504.1,CVE-2023-5557,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,8f425fae-d3a3-45aa-86db-6c75beac44da,,Please install the updated package(s).,"'tracker-miners' package(s) on Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that tracker-miners incorrectly handled sandboxing. If a
second security issue was discovered in tracker-miners, an attacker
could possibly use this issue in combination with it to escape the sandbox.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6504-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6504.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2023-2945,WID-SEC-2023-3105",,Ubuntu,freshly installed
Laptop,,,,7.7,High,97,VendorFix,Ubuntu: Security Advisory (USN-6504-1),The remote host is missing an update for the 'tracker-miners' package(s) announced via the USN-6504-1 advisory.,"
Vulnerable package:   tracker-extract
Installed version:    tracker-extract-3.4.3-2
Fixed version:      >=tracker-extract-3.4.6-0ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2023.6504.1,CVE-2023-5557,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,3b843040-3ad8-4403-a423-aefb65b5c049,,Please install the updated package(s).,"'tracker-miners' package(s) on Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that tracker-miners incorrectly handled sandboxing. If a
second security issue was discovered in tracker-miners, an attacker
could possibly use this issue in combination with it to escape the sandbox.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6504-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6504.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2023-2945,WID-SEC-2023-3105",,Ubuntu,freshly installed
Server,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6505-1),The remote host is missing an update for the 'nghttp2' package(s) announced via the USN-6505-1 advisory.,"
Vulnerable package:   libnghttp2-14
Installed version:    libnghttp2-14-1.55.1-1
Fixed version:      >=libnghttp2-14-1.55.1-1ubuntu0.1
",1.3.6.1.4.1.25623.1.1.12.2023.6505.1,CVE-2023-44487,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,a81ca1d6-1bad-45af-aec7-1ac11f81e517,,Please install the updated package(s).,"'nghttp2' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that nghttp2 incorrectly handled request cancellation. A
remote attacker could possibly use this issue to cause nghttp2 to consume
resources, leading to a denial of service.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6505-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6505.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0830,DFN-CERT-2024-0819,DFN-CERT-2024-0760,DFN-CERT-2024-0526,DFN-CERT-2024-0522,DFN-CERT-2024-0491,DFN-CERT-2024-0464,DFN-CERT-2024-0398,DFN-CERT-2024-0367,DFN-CERT-2024-0337,DFN-CERT-2024-0149,DFN-CERT-2024-0134,DFN-CERT-2024-0133,DFN-CERT-2024-0129,DFN-CERT-2024-0081,DFN-CERT-2024-0048,DFN-CERT-2023-3167,DFN-CERT-2023-3124,DFN-CERT-2023-3119,DFN-CERT-2023-3073,DFN-CERT-2023-3059,DFN-CERT-2023-3035,DFN-CERT-2023-3007,DFN-CERT-2023-2996,DFN-CERT-2023-2991,DFN-CERT-2023-2971,DFN-CERT-2023-2959,DFN-CERT-2023-2912,DFN-CERT-2023-2892,DFN-CERT-2023-2882,DFN-CERT-2023-2876,DFN-CERT-2023-2864,DFN-CERT-2023-2851,DFN-CERT-2023-2849,DFN-CERT-2023-2787,DFN-CERT-2023-2785,DFN-CERT-2023-2730,DFN-CERT-2023-2729,DFN-CERT-2023-2708,DFN-CERT-2023-2696,DFN-CERT-2023-2695,DFN-CERT-2023-2680,DFN-CERT-2023-2677,DFN-CERT-2023-2675,DFN-CERT-2023-2670,DFN-CERT-2023-2666,DFN-CERT-2023-2646,DFN-CERT-2023-2637,DFN-CERT-2023-2636,DFN-CERT-2023-2635,DFN-CERT-2023-2623,DFN-CERT-2023-2603,DFN-CERT-2023-2600,DFN-CERT-2023-2599,DFN-CERT-2023-2597,DFN-CERT-2023-2596,DFN-CERT-2023-2595,DFN-CERT-2023-2590,DFN-CERT-2023-2589,DFN-CERT-2023-2586,DFN-CERT-2023-2585,DFN-CERT-2023-2572,DFN-CERT-2023-2571,DFN-CERT-2023-2568,DFN-CERT-2023-2564,DFN-CERT-2023-2556,DFN-CERT-2023-2555,DFN-CERT-2023-2552,DFN-CERT-2023-2549,DFN-CERT-2023-2547,DFN-CERT-2023-2528,DFN-CERT-2023-2522,DFN-CERT-2023-2512,DFN-CERT-2023-2504,DFN-CERT-2023-2501,DFN-CERT-2023-2487,DFN-CERT-2023-2469,DFN-CERT-2023-2468,DFN-CERT-2023-2459,DFN-CERT-2023-2457,DFN-CERT-2023-2453,DFN-CERT-2023-2450,DFN-CERT-2023-2449,DFN-CERT-2023-2439,WID-SEC-2024-0597,WID-SEC-2024-0521,WID-SEC-2024-0519,WID-SEC-2024-0123,WID-SEC-2024-0121,WID-SEC-2024-0118,WID-SEC-2024-0117,WID-SEC-2024-0116,WID-SEC-2024-0115,WID-SEC-2024-0108,WID-SEC-2024-0107,WID-SEC-2024-0106,WID-SEC-2024-0025,WID-SEC-2023-3146,WID-SEC-2023-2993,WID-SEC-2023-2788,WID-SEC-2023-2723,WID-SEC-2023-2655,WID-SEC-2023-2628,WID-SEC-2023-2627,WID-SEC-2023-2618,WID-SEC-2023-2611,WID-SEC-2023-2606",,Ubuntu,freshly installed
Desktop,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6657-1),The remote host is missing an update for the 'dnsmasq' package(s) announced via the USN-6657-1 advisory.,"
Vulnerable package:   dnsmasq-base
Installed version:    dnsmasq-base-2.89-1
Fixed version:      >=dnsmasq-base-2.90-0ubuntu0.23.10.1
",1.3.6.1.4.1.25623.1.1.12.2024.6657.1,"CVE-2023-28450,CVE-2023-50387,CVE-2023-50868",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,eb66914b-2d55-446a-b321-9b1cbda8b36e,,Please install the updated package(s).,"'dnsmasq' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.10.","Elias Heftrig, Haya Schulmann, Niklas Vogel, and Michael Waidner discovered
that Dnsmasq icorrectly handled validating DNSSEC messages. A remote
attacker could possibly use this issue to cause Dnsmasq to consume
resources, leading to a denial of service. (CVE-2023-50387)

It was discovered that Dnsmasq incorrectly handled preparing an NSEC3
closest encloser proof. A remote attacker could possibly use this issue to
cause Dnsmasq to consume resources, leading to a denial of service.
(CVE-2023-50868)

It was discovered that Dnsmasq incorrectly set the maximum EDNS.0 UDP
packet size as required by DNS Flag Day 2020. This issue only affected
Ubuntu 23.10. (CVE-2023-28450)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6657-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6657.1)
Version used: 2024-02-27T04:09:22Z
",,,"DFN-CERT-2024-0829,DFN-CERT-2024-0529,DFN-CERT-2024-0498,DFN-CERT-2024-0404,DFN-CERT-2024-0399,DFN-CERT-2024-0387,DFN-CERT-2024-0379,DFN-CERT-2024-0375,DFN-CERT-2023-1947,DFN-CERT-2023-0927,WID-SEC-2024-0387,WID-SEC-2024-0386,WID-SEC-2023-2917,WID-SEC-2023-0668",,Ubuntu,freshly installed
Server,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6658-1),The remote host is missing an update for the 'libxml2' package(s) announced via the USN-6658-1 advisory.,"
Vulnerable package:   libxml2
Installed version:    libxml2-2.9.14+dfsg-1.3
Fixed version:      >=libxml2-2.9.14+dfsg-1.3ubuntu0.1
",1.3.6.1.4.1.25623.1.1.12.2024.6658.1,CVE-2024-25062,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,d17bd7a0-6d54-4628-8dbb-b02510b2bdd1,,Please install the updated package(s).,"'libxml2' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.10.","It was discovered that libxml2 incorrectly handled certain XML documents. A
remote attacker could possibly use this issue to cause libxml2 to crash,
resulting in a denial of service, or possibly execute arbitrary code.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6658-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6658.1)
Version used: 2024-02-27T04:09:22Z
",,,"DFN-CERT-2024-0732,DFN-CERT-2024-0377,WID-SEC-2024-0280",,Ubuntu,freshly installed
Desktop,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6551-1),The remote host is missing an update for the 'ghostscript' package(s) announced via the USN-6551-1 advisory.,"
Vulnerable package:   ghostscript
Installed version:    ghostscript-10.01.2~dfsg1-0ubuntu2
Fixed version:      >=ghostscript-10.01.2~dfsg1-0ubuntu2.2
",1.3.6.1.4.1.25623.1.1.12.2023.6551.1,CVE-2023-46751,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,9efb7c7f-2468-4f4b-8fab-cb1cc5b611a6,,Please install the updated package(s).,"'ghostscript' package(s) on Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","It was discovered that Ghostscript incorrectly handled writing TIFF files.
A remote attacker could possibly use this issue to cause Ghostscript to
crash, resulting in a denial of service.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6551-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6551.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0491,DFN-CERT-2023-3099,WID-SEC-2023-3075",,Ubuntu,freshly installed
Laptop,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6658-1),The remote host is missing an update for the 'libxml2' package(s) announced via the USN-6658-1 advisory.,"
Vulnerable package:   libxml2
Installed version:    libxml2-2.9.14+dfsg-1.3
Fixed version:      >=libxml2-2.9.14+dfsg-1.3ubuntu0.1
",1.3.6.1.4.1.25623.1.1.12.2024.6658.1,CVE-2024-25062,9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,d2202c82-32db-4c83-a3e2-9205f39e4233,,Please install the updated package(s).,"'libxml2' package(s) on Ubuntu 20.04, Ubuntu 22.04, Ubuntu 23.10.","It was discovered that libxml2 incorrectly handled certain XML documents. A
remote attacker could possibly use this issue to cause libxml2 to crash,
resulting in a denial of service, or possibly execute arbitrary code.","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6658-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6658.1)
Version used: 2024-02-27T04:09:22Z
",,,"DFN-CERT-2024-0732,DFN-CERT-2024-0377,WID-SEC-2024-0280",,Ubuntu,freshly installed
Desktop,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6644-1),The remote host is missing an update for the 'tiff' package(s) announced via the USN-6644-1 advisory.,"
Vulnerable package:   libtiff6
Installed version:    libtiff6-4.5.1+git230720-1ubuntu1
Fixed version:      >=libtiff6-4.5.1+git230720-1ubuntu1.1
",1.3.6.1.4.1.25623.1.1.12.2024.6644.1,"CVE-2023-52356,CVE-2023-6228,CVE-2023-6277",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,af6e50f9-0a00-49ee-87aa-359cb353d525,,Please install the updated package(s).,"'tiff' package(s) on Ubuntu 14.04, Ubuntu 16.04, Ubuntu 18.04, Ubuntu 20.04, Ubuntu 23.10.","It was discovered that LibTIFF incorrectly handled certain files. If
a user were tricked into opening a specially crafted file, an attacker
could possibly use this issue to cause the application to crash, resulting
in a denial of service. (CVE-2023-52356)

It was discovered that LibTIFF incorrectly handled certain image files
with the tiffcp utility. If a user were tricked into opening a specially
crafted image file, an attacker could possibly use this issue to cause
tiffcp to crash, resulting in a denial of service. (CVE-2023-6228)

It was discovered that LibTIFF incorrectly handled certain files. If
a user were tricked into opening a specially crafted file, an attacker
could possibly use this issue to cause the application to consume
resources, resulting in a denial of service. (CVE-2023-6277)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6644-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2024.6644.1)
Version used: 2024-02-20T04:09:33Z
",,,"DFN-CERT-2024-0649,DFN-CERT-2024-0479,DFN-CERT-2024-0446,DFN-CERT-2024-0034,WID-SEC-2024-0219,WID-SEC-2023-3169,WID-SEC-2023-3004",,Ubuntu,freshly installed
Desktop,,,,7.5,High,97,VendorFix,Ubuntu: Security Advisory (USN-6450-1),The remote host is missing an update for the 'openssl' package(s) announced via the USN-6450-1 advisory.,"
Vulnerable package:   libssl3
Installed version:    libssl3-3.0.10-1ubuntu2
Fixed version:      >=libssl3-3.0.10-1ubuntu2.1
",1.3.6.1.4.1.25623.1.1.12.2023.6450.1,"CVE-2023-2975,CVE-2023-3446,CVE-2023-3817,CVE-2023-5363",9f3f466a-a10f-463a-87ba-9ed082eaaa80,Ubuntu (pre-scan),2024-04-11T14:47:21Z,6d8153fc-c497-437a-b847-6e3f01c68ba9,,Please install the updated package(s).,"'openssl' package(s) on Ubuntu 22.04, Ubuntu 23.04, Ubuntu 23.10.","Tony Battersby discovered that OpenSSL incorrectly handled key and
initialization vector (IV) lengths. This could lead to truncation issues
and result in loss of confidentiality for some symmetric cipher modes.
(CVE-2023-5363)

Juerg Wullschleger discovered that OpenSSL incorrectly handled the AES-SIV
cipher. This could lead to empty data entries being ignored, resulting in
certain applications being misled. This issue only affected Ubuntu 22.04
LTS and Ubuntu 23.04. (CVE-2023-2975)

It was discovered that OpenSSL incorrectly handled checking excessively
long DH keys or parameters. A remote attacker could possibly use this issue
to cause OpenSSL to consume resources, leading to a denial of service. This
issue only affected Ubuntu 22.04 LTS and Ubuntu 23.04. (CVE-2023-3446,
CVE-2023-3817)","Checks if a vulnerable package version is present on the target host.
Details:
Ubuntu: Security Advisory (USN-6450-1)
(OID: 1.3.6.1.4.1.25623.1.1.12.2023.6450.1)
Version used: 2024-02-02T04:09:01Z
",,,"DFN-CERT-2024-0764,DFN-CERT-2024-0746,DFN-CERT-2024-0744,DFN-CERT-2024-0491,DFN-CERT-2024-0285,DFN-CERT-2024-0253,DFN-CERT-2024-0224,DFN-CERT-2024-0191,DFN-CERT-2024-0147,DFN-CERT-2024-0133,DFN-CERT-2024-0127,DFN-CERT-2023-3071,DFN-CERT-2023-3070,DFN-CERT-2023-2960,DFN-CERT-2023-2941,DFN-CERT-2023-2643,DFN-CERT-2023-2624,DFN-CERT-2023-2615,DFN-CERT-2023-2610,DFN-CERT-2023-2536,DFN-CERT-2023-2116,DFN-CERT-2023-1897,DFN-CERT-2023-1856,DFN-CERT-2023-1769,DFN-CERT-2023-1760,DFN-CERT-2023-1748,DFN-CERT-2023-1738,DFN-CERT-2023-1661,DFN-CERT-2023-1617,WID-SEC-2024-0123,WID-SEC-2024-0119,WID-SEC-2024-0064,WID-SEC-2024-0053,WID-SEC-2023-3032,WID-SEC-2023-2964,WID-SEC-2023-2741,WID-SEC-2023-2690,WID-SEC-2023-1926,WID-SEC-2023-1833,WID-SEC-2023-1760",,Ubuntu,freshly installed
